5550,5.667502274,-0.204261471,10/2/15 12:29,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8363
5551,5.667492152,-0.206046749,10/2/15 12:30,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8367
5552,5.667533292,-0.205699582,10/2/15 12:31,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8369
5553,5.667512536,-0.207683801,10/2/15 12:32,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8372
5554,5.667839524,-0.208104185,10/2/15 12:33,1,samsung GT-I9500,"Royal Street, Accra",37.8395
5555,5.667882901,-0.20810557,10/2/15 12:34,1,samsung GT-I9500,"Royal Street, Accra",37.8398
5556,5.667815951,-0.20823244,10/2/15 12:35,1,samsung GT-I9500,"Royal Street, Accra",37.8394
5557,5.667602935,-0.209681022,10/2/15 12:37,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8383
5558,5.66757852,-0.211136016,10/2/15 12:38,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8385
5559,5.667493697,-0.211800566,10/2/15 12:39,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8381
5560,5.667531499,-0.213401411,10/2/15 12:40,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8388
5561,5.667622345,-0.217003645,10/2/15 12:41,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8403
5562,5.667712395,-0.218592239,10/2/15 12:42,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8413
5563,5.667672098,-0.220883263,10/2/15 12:43,1,samsung GT-I9500,"Haatso-Atomic Road, Accra",37.8416
5564,5.667636859,-0.223059632,10/2/15 12:44,1,samsung GT-I9500,Haatso-Atomic Road,37.8419
5565,5.667719669,-0.22304151,10/2/15 12:45,1,samsung GT-I9500,Haatso-Atomic Road,37.8425
5566,5.667631298,-0.224473776,10/2/15 12:47,3,samsung GT-I9500,Haatso-Atomic Road,37.8423
5567,5.667825325,-0.228657924,10/2/15 12:49,3,samsung GT-I9500,Haatso-Atomic Road,18.9223
5568,5.667760912,-0.230759118,10/2/15 12:50,3,samsung GT-I9500,Haatso-Atomic Road,37.8448
5569,5.667685254,-0.232691065,10/2/15 12:51,3,samsung GT-I9500,Haatso-Atomic Road,37.8448
5570,5.667733959,-0.233602961,10/2/15 12:52,3,samsung GT-I9500,Haatso-Atomic Road,37.8454
5571,5.667770604,-0.235193721,10/2/15 12:53,3,samsung GT-I9500,ACI Road,37.8461
5572,5.667747095,-0.237094191,10/2/15 12:54,3,samsung GT-I9500,Haatso-Atomic Road,37.8464
5573,5.667716147,-0.238601817,10/2/15 12:55,3,samsung GT-I9500,Haatso-Atomic Road,37.8467
5574,5.671794839,-0.238866681,10/2/15 12:56,3,samsung GT-I9500,"Atomic Hills Estate Street, Kwabenya",37.8739
5575,5.676914814,-0.238764488,10/2/15 12:58,3,samsung GT-I9500,"Atomic Hills Estate Street, Kwabenya",37.908
5576,5.681089527,-0.240187896,10/2/15 12:58,3,samsung GT-I9500,"Atomic Hills Estate Street, Kwabenya",0
5577,5.680513271,-0.242763609,10/2/15 13:00,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",37.9331
5578,5.684603093,-0.244899857,10/2/15 13:01,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",37.961
5579,5.687516544,-0.246505432,10/2/15 13:02,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",0
5580,5.690284734,-0.247675251,10/2/15 13:03,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",37.9997
5581,5.691118772,-0.248138612,10/2/15 13:04,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",0
5582,5.695811814,-0.248380229,10/2/15 13:05,3,samsung GT-I9500,"Saint Johns - Dome - Kwabenya - Brekusu Road, Kwabenya",38.0367
5583,5.700399697,-0.247437851,10/2/15 13:06,3,samsung GT-I9500,Saint Johns - Dome - Kwabenya - Brekusu Road,38.067
5584,5.70556565,-0.246179427,10/2/15 13:07,1,samsung GT-I9500,Saint Johns - Dome - Kwabenya - Brekusu Road,38.1011
